Pop_ID,Population,Code,seed_zone,treatment,use,block,ID,tag,plant_date,flower_date,death_date,days_until_flower,days_until_mortality ,length_cm_20220323,length_cm_20220608,survival_20220518,survival_20220608,survival_20220608_ex_replacements,notes_20220608,replaced_YorN,Replacement,Notes,length_cm_20220719,survival_20220719,Notes 20220719,flower_Y_N_20220823,phenology_20220823,flower_Y_N_20220909,phenology_20220909,survival_20220909,length_cm_20220915,flower_Y_N_20220915,phenology_20220915,survival_20220915,notes_20220915,flowering_Y_N_20221108,phenology_20221108,survival_20221108,TissueCollected
CO7,ERNA-CO932-393-MESA-20,ERNA-CO932-393-MESA-20_45,15 - 20 Deg. F. / 3 - 6 ,dry,field,5,514,,4/20/22,,,,,14.4,11.9,1,1,1,,,,,17.3,1,,0,2,0,2,1,39.2,0,2,,,0,2,1,
CO7,ERNA-CO932-393-MESA-20,ERNA-CO932-393-MESA-20_25,15 - 20 Deg. F. / 3 - 6 ,dry,field,5,549,,4/20/22,,,,,12,11.6,1,1,1,,,,,33.5,1,,0,2,0,2,1,57.4,0,2,,,0,2,1,
CO7,ERNA-CO932-393-MESA-20,ERNA-CO932-393-MESA-20_35,15 - 20 Deg. F. / 3 - 6 ,dry,field,5,566,,4/20/22,9/9/22,,142,,10.2,15.8,1,1,1,,,,,43.5,1,,0,2,1,3,1,62.6,1,3,,,1,6,1,
CO7,ERNA-CO932-393-MESA-20,ERNA-CO932-393-MESA-20_36,15 - 20 Deg. F. / 3 - 6 ,wet,field,6,602,72,4/20/22,9/9/22,,142,,15.5,17.8,1,1,1,,,,,39.1,1,,0,2,1,3,1,57.4,1,3,,,1,5,1,
CO7,ERNA-CO932-393-MESA-20,ERNA-CO932-393-MESA-20_56,15 - 20 Deg. F. / 3 - 6 ,wet,field,6,611,,4/20/22,,,,,14.9,19.5,1,1,1,,,,,31.1,1,,0,2,0,2,1,68.8,0,2,,,0,2,1,
CO7,ERNA-CO932-393-MESA-20,ERNA-CO932-393-MESA-20_46,15 - 20 Deg. F. / 3 - 6 ,wet,field,6,615,,4/20/22,,,,,12.6,14.7,1,1,1,,,,,33.5,1,,0,2,0,2,1,67.9,0,2,,,0,2,1,
CO7,ERNA-CO932-393-MESA-20,ERNA-CO932-393-MESA-20_26,15 - 20 Deg. F. / 3 - 6 ,wet,field,6,631,,4/20/22,9/9/22,,142,,14.7,14.9,1,1,1,,,,,43.6,1,,0,2,1,3,1,81.4,1,3,,,1,5,1,
CO7,ERNA-CO932-393-MESA-20,ERNA-CO932-393-MESA-20_06,15 - 20 Deg. F. / 3 - 6 ,wet,field,6,645,,4/20/22,,,,,6,11.8,1,1,1,,,,,30,1,,0,2,0,2,1,49.4,0,2,,,0,2,1,
CO7,ERNA-CO932-393-MESA-20,ERNA-CO932-393-MESA-20_16,15 - 20 Deg. F. / 3 - 6 ,wet,field,6,674,,4/20/22,,,,,10.3,15,1,1,1,,,,,38,1,,0,2,0,2,1,63.4,0,2,,,0,2,1,
CO7,ERNA-CO932-393-MESA-20,ERNA-CO932-393-MESA-20_57,15 - 20 Deg. F. / 3 - 6 ,dry,field,7,704,,4/20/22,,6/8/22,,49,12,,1,0,0,,,,,,0,,,,,,0,,,,0,,,,0,
CO7,ERNA-CO932-393-MESA-20,ERNA-CO932-393-MESA-20_27,15 - 20 Deg. F. / 3 - 6 ,dry,field,7,708,91,4/20/22,,,,,13.8,19.9,1,1,1,,,,,42.5,1,,0,2,0,2,1,74.2,0,2,,,0,2,1,
CO7,ERNA-CO932-393-MESA-20,ERNA-CO932-393-MESA-20_17,15 - 20 Deg. F. / 3 - 6 ,dry,field,7,718,87,4/20/22,,,,,7.7,10.5,1,1,1,,,,,38.7,1,,0,2,0,2,1,61.8,0,2,,,0,2,1,
CO7,ERNA-CO932-393-MESA-20,ERNA-CO932-393-MESA-20_07,15 - 20 Deg. F. / 3 - 6 ,dry,field,7,730,,4/20/22,,,,,11,13,1,1,1,,,,,31.6,1,,0,2,0,2,1,52.4,0,2,,,0,2,1,
CO7,ERNA-CO932-393-MESA-20,ERNA-CO932-393-MESA-20_47,15 - 20 Deg. F. / 3 - 6 ,dry,field,7,740,,4/20/22,9/9/22,,142,,10.4,13.1,1,1,1,,,,,31.3,1,,0,2,1,3,1,52.9,1,3,,,1,6,1,
CO7,ERNA-CO932-393-MESA-20,ERNA-CO932-393-MESA-20_37,15 - 20 Deg. F. / 3 - 6 ,dry,field,7,765,,4/20/22,9/15/22,,148,,15.4,22.7,1,1,1,,,,,43.9,1,,0,2,0,2,1,69.5,1,3,,,1,3,1,
CO7,ERNA-CO932-393-MESA-20,ERNA-CO932-393-MESA-20_18,15 - 20 Deg. F. / 3 - 6 ,wet,field,8,803,,4/20/22,9/9/22,,142,,12.8,16.7,1,1,1,,,,,41,1,,0,2,1,3,1,66.3,1,3,,,1,5,1,
CO7,ERNA-CO932-393-MESA-20,ERNA-CO932-393-MESA-20_38,15 - 20 Deg. F. / 3 - 6 ,wet,field,8,819,,4/20/22,,,,,11.5,14.6,1,1,1,,,,,33.4,1,,0,2,0,2,1,54.9,0,2,,,0,2,1,
CO7,ERNA-CO932-393-MESA-20,ERNA-CO932-393-MESA-20_58,15 - 20 Deg. F. / 3 - 6 ,wet,field,8,821,105,4/20/22,,,,,12.4,13.5,1,1,1,,,,,24.2,1,,0,2,0,2,1,40.5,0,2,,,0,2,1,
CO7,ERNA-CO932-393-MESA-20,ERNA-CO932-393-MESA-20_08,15 - 20 Deg. F. / 3 - 6 ,wet,field,8,825,,4/20/22,,7/19/22,,90,7.7,9.7,1,1,1,,,,,,0,,,,,,0,,,,0,,,,0,
CO7,ERNA-CO932-393-MESA-20,ERNA-CO932-393-MESA-20_28,15 - 20 Deg. F. / 3 - 6 ,wet,field,8,855,,4/20/22,9/15/22,,148,,11.9,16.5,1,1,1,,,,,40.2,1,,0,2,0,2,1,78.1,1,3,,,1,3,1,
CO7,ERNA-CO932-393-MESA-20,ERNA-CO932-393-MESA-20_48,15 - 20 Deg. F. / 3 - 6 ,wet,field,8,901,110,4/20/22,9/9/22,,142,,8.3,10.5,1,1,1,,,,,25.9,1,,0,2,1,3,1,57.3,1,3,,,1,6,1,
CO7,ERNA-CO932-393-MESA-20,ERNA-CO932-393-MESA-20_09,15 - 20 Deg. F. / 3 - 6 ,dry,field,9,917,,4/20/22,,7/19/22,,90,13.1,8,1,1,1,,,,,,0,,,,,,0,,,,0,,,,0,
CO7,ERNA-CO932-393-MESA-20,ERNA-CO932-393-MESA-20_67,15 - 20 Deg. F. / 3 - 6 ,dry,field,9,990,,4/20/22,,,,,9.1,,0,0,NA,,Y,ERNA-CO932-393-MESA-20_67,,20.1,1,,0,2,0,2,1,27.5,0,2,,,0,2,1,
CO7,ERNA-CO932-393-MESA-20,ERNA-CO932-393-MESA-20_59,15 - 20 Deg. F. / 3 - 6 ,dry,field,9,996,121,4/20/22,11/8/22,,202,,6.5,7.6,1,1,1,,,,,18.3,1,,0,2,0,2,1,58.1,0,2,,,1,3,1,
CO7,ERNA-CO932-393-MESA-20,ERNA-CO932-393-MESA-20_19,15 - 20 Deg. F. / 3 - 6 ,dry,field,9,1001,122,4/20/22,,,,,13.3,15.6,1,1,1,,,,,27.4,1,,0,2,0,2,1,41.1,0,2,,,0,2,1,
CO7,ERNA-CO932-393-MESA-20,ERNA-CO932-393-MESA-20_29,15 - 20 Deg. F. / 3 - 6 ,dry,field,9,1005,,4/20/22,9/9/22,,142,,13,14.6,1,1,1,,,,,30.9,1,,0,2,1,3,1,61.7,1,3,,,1,6,1,
CO7,ERNA-CO932-393-MESA-20,ERNA-CO932-393-MESA-20_39,15 - 20 Deg. F. / 3 - 6 ,dry,field,9,1007,,4/20/22,,7/19/22,,90,14.3,12.6,1,1,1,,,,,,0,,,,,,0,,,,0,,,,0,
CO7,ERNA-CO932-393-MESA-20,ERNA-CO932-393-MESA-20_30,15 - 20 Deg. F. / 3 - 6 ,wet,field,10,1046,,4/20/22,,,,,10,12.3,1,1,1,,,,,32.4,1,,0,2,0,2,1,54.6,0,2,,,0,2,1,
CO7,ERNA-CO932-393-MESA-20,ERNA-CO932-393-MESA-20_40,15 - 20 Deg. F. / 3 - 6 ,wet,field,10,1055,,4/20/22,,6/8/22,,49,12,,1,0,0,,,,,,0,,,,,,0,,,,0,,,,0,
CO7,ERNA-CO932-393-MESA-20,ERNA-CO932-393-MESA-20_60,15 - 20 Deg. F. / 3 - 6 ,wet,field,10,1089,137,4/20/22,,,,,8.5,13.7,1,1,1,,,,,34,1,,0,2,0,2,1,60,0,2,,,0,2,1,
CO7,ERNA-CO932-393-MESA-20,ERNA-CO932-393-MESA-20_10,15 - 20 Deg. F. / 3 - 6 ,wet,field,10,1090,,4/20/22,,,,,9,13.5,1,1,1,,,,,34.9,1,,0,2,0,2,1,54.8,0,2,,,0,2,1,
CO7,ERNA-CO932-393-MESA-20,ERNA-CO932-393-MESA-20_20,15 - 20 Deg. F. / 3 - 6 ,wet,field,10,1109,135,4/20/22,9/9/22,,142,,14.3,14.2,1,1,1,,,,,24.4,1,,0,2,1,3,1,56.3,1,3,,,1,6,1,
CO7,ERNA-CO932-393-MESA-20,ERNA-CO932-393-MESA-20_50,15 - 20 Deg. F. / 3 - 6 ,wet,field,10,1119,137,4/20/22,9/9/22,,142,,13.5,13.3,1,1,1,,,,,41,1,,0,2,1,3,1,58.3,1,3,,,1,6,1,
CO8,ERNA-CO932-394-MESA-20,ERNA-CO932-394-MESA-20_67,15 - 20 Deg. F. / 3 - 6 ,dry,field,1,18,,4/20/22,,,,,11.9,,0,0,NA,,Y,ERNA-CO932-394-MESA-20_67,,15.7,1,,0,2,0,2,1,31.3,0,2,,,0,2,1,Y
CO8,ERNA-CO932-394-MESA-20,ERNA-CO932-394-MESA-20_11,15 - 20 Deg. F. / 3 - 6 ,dry,field,1,45,4,4/20/22,9/9/22,,142,,13.5,16.7,1,1,1,,,,,27.8,1,,0,2,1,3,1,54.4,1,3,,,1,3,1,Y
CO8,ERNA-CO932-394-MESA-20,ERNA-CO932-394-MESA-20_21,15 - 20 Deg. F. / 3 - 6 ,dry,field,1,89,,4/20/22,9/9/22,,142,,10.9,13.4,1,1,1,,,,,34.1,1,,0,2,1,3,1,49.6,1,3,,,1,6,1,Y
CO8,ERNA-CO932-394-MESA-20,ERNA-CO932-394-MESA-20_20,15 - 20 Deg. F. / 3 - 6 ,dry,field,1,90,14,4/20/22,,7/19/22,,90,7.8,,0,0,NA,,Y,ERNA-CO932-394-MESA-20_20,,,0,,,,,,0,,,,0,,,,0,N
CO8,ERNA-CO932-394-MESA-20,ERNA-CO932-394-MESA-20_01,15 - 20 Deg. F. / 3 - 6 ,dry,field,1,101,,4/20/22,9/9/22,,142,,8.4,11.6,1,1,1,,,,,31.1,1,,0,2,1,3,1,52.6,1,3,,,1,5,1,Y
CO8,ERNA-CO932-394-MESA-20,ERNA-CO932-394-MESA-20_41,15 - 20 Deg. F. / 3 - 6 ,dry,field,1,102,,4/20/22,,,,,12,17.2,1,1,1,,,,,32.1,1,,0,2,0,2,1,42.1,0,2,,,0,2,1,Y
CO8,ERNA-CO932-394-MESA-20,ERNA-CO932-394-MESA-20_02,15 - 20 Deg. F. / 3 - 6 ,wet,field,2,144,,4/20/22,,,,,9.6,14.5,1,1,1,,,,,24,1,,0,2,0,2,1,41,0,2,,,0,2,1,Y
CO8,ERNA-CO932-394-MESA-20,ERNA-CO932-394-MESA-20_52,15 - 20 Deg. F. / 3 - 6 ,wet,field,2,152,,4/20/22,9/15/22,,148,,10.8,16,1,1,1,,,,,31.6,1,,0,2,0,2,1,56.9,1,3,,,1,3,1,Y
CO8,ERNA-CO932-394-MESA-20,ERNA-CO932-394-MESA-20_22,15 - 20 Deg. F. / 3 - 6 ,wet,field,2,171,,4/20/22,,,,,11.6,15.7,1,1,1,,,,,26.6,1,,0,2,0,2,1,46.4,0,2,,,0,2,1,Y
CO8,ERNA-CO932-394-MESA-20,ERNA-CO932-394-MESA-20_32,15 - 20 Deg. F. / 3 - 6 ,wet,field,2,183,,4/20/22,,,,,13.7,15.7,1,1,1,,,,,34.8,1,,0,2,0,2,1,57.7,0,2,,,0,2,1,Y
CO8,ERNA-CO932-394-MESA-20,ERNA-CO932-394-MESA-20_12,15 - 20 Deg. F. / 3 - 6 ,wet,field,2,213,,4/20/22,9/9/22,,142,,10,12.1,1,1,1,,,,,34.6,1,,0,2,1,3,1,59.2,1,3,,,1,6,1,Y
CO8,ERNA-CO932-394-MESA-20,ERNA-CO932-394-MESA-20_42,15 - 20 Deg. F. / 3 - 6 ,wet,field,2,222,,4/20/22,,,,,12.7,15,1,1,1,,,,,40.3,1,,0,2,0,2,1,67.1,0,2,,,0,2,1,Y
CO8,ERNA-CO932-394-MESA-20,ERNA-CO932-394-MESA-20_53,15 - 20 Deg. F. / 3 - 6 ,dry,field,3,231,30,4/20/22,,,,,9.5,10.3,1,1,1,,,,,15.7,1,,0,2,0,2,1,29.3,0,2,,,0,2,1,
CO8,ERNA-CO932-394-MESA-20,ERNA-CO932-394-MESA-20_33,15 - 20 Deg. F. / 3 - 6 ,dry,field,3,306,40,4/20/22,9/15/22,,148,,11.6,14.3,1,1,1,,,,,37.5,1,,0,2,0,2,1,70.5,1,3,,,1,3,1,
CO8,ERNA-CO932-394-MESA-20,ERNA-CO932-394-MESA-20_13,15 - 20 Deg. F. / 3 - 6 ,dry,field,3,315,,4/20/22,,,,,6.7,52,1,1,1,,,,,20.8,1,,0,2,0,2,1,51.7,0,2,,,0,2,1,
CO8,ERNA-CO932-394-MESA-20,ERNA-CO932-394-MESA-20_03,15 - 20 Deg. F. / 3 - 6 ,dry,field,3,317,36,4/20/22,,,,,5.5,5.2,1,1,1,,,,,15.9,1,,0,2,0,2,1,44.6,0,2,,,0,2,1,
CO8,ERNA-CO932-394-MESA-20,ERNA-CO932-394-MESA-20_43,15 - 20 Deg. F. / 3 - 6 ,dry,field,3,321,37,4/20/22,9/9/22,,142,,10.4,4.6,1,1,1,,,,,18.4,1,,0,2,1,3,1,38.7,1,3,,,1,5,1,
CO8,ERNA-CO932-394-MESA-20,ERNA-CO932-394-MESA-20_23,15 - 20 Deg. F. / 3 - 6 ,dry,field,3,326,38,4/20/22,9/9/22,,142,,13.4,22.1,1,1,1,,,,,41.3,1,,0,2,1,3,1,65.3,1,3,,,1,3,1,
CO8,ERNA-CO932-394-MESA-20,ERNA-CO932-394-MESA-20_24,15 - 20 Deg. F. / 3 - 6 ,wet,field,4,352,,4/20/22,9/15/22,,148,,10.3,17.9,1,1,1,,,,,46.9,1,,0,2,0,2,1,77.3,1,3,,,1,3,1,
CO8,ERNA-CO932-394-MESA-20,ERNA-CO932-394-MESA-20_04,15 - 20 Deg. F. / 3 - 6 ,wet,field,4,353,,4/20/22,9/9/22,,142,,8.4,14.5,1,1,1,,,,,33.9,1,,0,2,1,3,1,52.9,1,3,,,1,3,1,
CO8,ERNA-CO932-394-MESA-20,ERNA-CO932-394-MESA-20_100,15 - 20 Deg. F. / 3 - 6 ,wet,field,4,372,43,4/20/22,,7/19/22,,90,,9.3,0,1,,,Y,ERNA-CO932-394-MESA-20_69,error in plant ID - changed to from 69 to 100,,0,,,,,,0,,,,0,,,,0,
CO8,ERNA-CO932-394-MESA-20,ERNA-CO932-394-MESA-20_99,15 - 20 Deg. F. / 3 - 6 ,wet,field,4,407,,4/20/22,,,,,,14.5,0,1,,,Y,ERNA-CO932-394-MESA-20_69,error in plant ID - changed to from 69 to 99,27.9,1,,0,2,0,2,1,56.5,0,2,,,0,2,1,
CO8,ERNA-CO932-394-MESA-20,ERNA-CO932-394-MESA-20_44,15 - 20 Deg. F. / 3 - 6 ,wet,field,4,417,,4/20/22,9/9/22,,142,,11.7,17.1,1,1,1,,,,,34.5,1,,0,2,1,3,1,58.8,1,3,,,1,5,1,
CO8,ERNA-CO932-394-MESA-20,ERNA-CO932-394-MESA-20_61,15 - 20 Deg. F. / 3 - 6 ,wet,field,4,419,,4/20/22,,,,,7.5,,0,0,NA,,Y,ERNA-CO932-394-MESA-20_61,,21.2,1,,0,2,0,2,1,53.2,0,2,,,0,2,1,
CO8,ERNA-CO932-394-MESA-20,ERNA-CO932-394-MESA-20_45,15 - 20 Deg. F. / 3 - 6 ,dry,field,5,462,59,4/20/22,,6/8/22,,49,13.4,,1,0,0,,,,,,0,,,,,,0,,,,0,,,,0,
CO8,ERNA-CO932-394-MESA-20,ERNA-CO932-394-MESA-20_15,15 - 20 Deg. F. / 3 - 6 ,dry,field,5,465,,4/20/22,,,,,13,7.9,1,1,1,,,,,28.8,1,,0,2,0,2,1,60.7,0,2,,,0,2,1,
CO8,ERNA-CO932-394-MESA-20,ERNA-CO932-394-MESA-20_05,15 - 20 Deg. F. / 3 - 6 ,dry,field,5,472,61,4/20/22,,,,,7.3,12,1,1,1,,,,,38.2,1,,0,2,0,2,1,78,0,2,,,0,2,1,
CO8,ERNA-CO932-394-MESA-20,ERNA-CO932-394-MESA-20_25,15 - 20 Deg. F. / 3 - 6 ,dry,field,5,506,,4/20/22,,,,,7.7,6.8,1,1,1,,,,,32.3,1,,0,2,0,2,1,54.3,0,2,,,0,2,1,
CO8,ERNA-CO932-394-MESA-20,ERNA-CO932-394-MESA-20_55,15 - 20 Deg. F. / 3 - 6 ,dry,field,5,533,,4/20/22,,6/8/22,,49,7,,1,0,0,,,,,,0,,,,,,0,,,,0,,,,0,
CO8,ERNA-CO932-394-MESA-20,ERNA-CO932-394-MESA-20_35,15 - 20 Deg. F. / 3 - 6 ,dry,field,5,567,69,4/20/22,,,,,14.1,19.8,1,1,1,,,,,39,1,,0,2,0,2,1,64.5,0,2,,,0,2,1,
CO8,ERNA-CO932-394-MESA-20,ERNA-CO932-394-MESA-20_46,15 - 20 Deg. F. / 3 - 6 ,wet,field,6,586,,4/20/22,,6/8/22,,49,12.3,,1,0,0,,,,,,0,,,,,,0,,,,0,,,,1,
CO8,ERNA-CO932-394-MESA-20,ERNA-CO932-394-MESA-20_36,15 - 20 Deg. F. / 3 - 6 ,wet,field,6,587,75,4/20/22,,,,,5.6,10.3,1,1,1,,,,,27,1,,0,2,0,2,1,46.5,0,2,,,0,2,1,
CO8,ERNA-CO932-394-MESA-20,ERNA-CO932-394-MESA-20_56,15 - 20 Deg. F. / 3 - 6 ,wet,field,6,600,,4/20/22,,,,,10.7,15.4,1,1,1,,,,,28,1,,0,2,0,2,1,53.6,0,2,,,0,2,1,
CO8,ERNA-CO932-394-MESA-20,ERNA-CO932-394-MESA-20_26,15 - 20 Deg. F. / 3 - 6 ,wet,field,6,630,,4/20/22,,,,,9.9,5.9,1,1,1,,,,,13.1,1,,0,2,0,2,1,52.3,0,2,,,0,2,1,
CO8,ERNA-CO932-394-MESA-20,ERNA-CO932-394-MESA-20_06,15 - 20 Deg. F. / 3 - 6 ,wet,field,6,638,,4/20/22,,,,,11.8,15.8,1,1,1,,,,,32,1,,0,2,0,2,1,72.9,0,2,,,0,2,1,
CO8,ERNA-CO932-394-MESA-20,ERNA-CO932-394-MESA-20_16,15 - 20 Deg. F. / 3 - 6 ,wet,field,6,663,,4/20/22,11/8/22,,202,,13.6,18,1,1,1,,,,,37.3,1,,0,2,0,2,1,68.2,0,2,,,1,3,1,
CO8,ERNA-CO932-394-MESA-20,ERNA-CO932-394-MESA-20_27,15 - 20 Deg. F. / 3 - 6 ,dry,field,7,680,,4/20/22,,,,,13.6,16.6,1,1,1,,,,,31.1,1,,0,2,0,2,1,63.7,0,2,,,0,2,1,
CO8,ERNA-CO932-394-MESA-20,ERNA-CO932-394-MESA-20_07,15 - 20 Deg. F. / 3 - 6 ,dry,field,7,684,,4/20/22,,7/19/22,,90,8.2,12.1,1,1,1,,,,,,0,,,,,,0,,,,0,,,,0,
CO8,ERNA-CO932-394-MESA-20,ERNA-CO932-394-MESA-20_57,15 - 20 Deg. F. / 3 - 6 ,dry,field,7,755,,4/20/22,,7/19/22,,90,7.6,9.3,1,1,1,,,,,,0,,,,,,0,,,,0,,,,0,
CO8,ERNA-CO932-394-MESA-20,ERNA-CO932-394-MESA-20_47,15 - 20 Deg. F. / 3 - 6 ,dry,field,7,761,,4/20/22,,6/8/22,,49,8.7,,1,0,0,,,,,,0,,,,,,0,,,,0,,,,0,
CO8,ERNA-CO932-394-MESA-20,ERNA-CO932-394-MESA-20_37,15 - 20 Deg. F. / 3 - 6 ,dry,field,7,766,,4/20/22,,6/8/22,,49,7,,1,0,0,,,,,,0,,,,,,0,,,,0,,,,0,
CO8,ERNA-CO932-394-MESA-20,ERNA-CO932-394-MESA-20_17,15 - 20 Deg. F. / 3 - 6 ,dry,field,7,781,,4/20/22,,,,,13,11.2,1,1,1,,,,,15.8,1,,0,2,0,2,1,39.5,0,2,,,0,2,1,
CO8,ERNA-CO932-394-MESA-20,ERNA-CO932-394-MESA-20_48,15 - 20 Deg. F. / 3 - 6 ,wet,field,8,818,,4/20/22,9/15/22,,148,,10.4,6.5,1,1,1,,,,,33.7,1,,0,2,0,2,1,59.4,1,3,,,1,3,1,
CO8,ERNA-CO932-394-MESA-20,ERNA-CO932-394-MESA-20_28,15 - 20 Deg. F. / 3 - 6 ,wet,field,8,824,,4/20/22,9/9/22,,142,,13.4,16,1,1,1,,,,,31.7,1,,0,2,1,3,1,56.8,1,3,,,1,5,1,
CO8,ERNA-CO932-394-MESA-20,ERNA-CO932-394-MESA-20_38,15 - 20 Deg. F. / 3 - 6 ,wet,field,8,841,103,4/20/22,,7/19/22,,90,6.7,8.5,1,1,1,,,,,,0,,,,,,0,,,,0,,,,0,
CO8,ERNA-CO932-394-MESA-20,ERNA-CO932-394-MESA-20_58,15 - 20 Deg. F. / 3 - 6 ,wet,field,8,861,108,4/20/22,,,,,5.9,7,1,1,1,,,,,18.5,1,,0,2,0,2,1,46.8,0,2,,,0,2,1,
CO8,ERNA-CO932-394-MESA-20,ERNA-CO932-394-MESA-20_08,15 - 20 Deg. F. / 3 - 6 ,wet,field,8,863,,4/20/22,,,,,10.5,13.4,1,1,1,,,,,23.4,1,,0,2,0,2,1,58.8,0,2,,,0,2,1,
CO8,ERNA-CO932-394-MESA-20,ERNA-CO932-394-MESA-20_18,15 - 20 Deg. F. / 3 - 6 ,wet,field,8,898,,4/20/22,,,,,12.7,17.7,1,1,1,,,,,29.9,1,,0,2,0,2,1,51.4,0,2,,,0,2,1,
CO8,ERNA-CO932-394-MESA-20,ERNA-CO932-394-MESA-20_97,15 - 20 Deg. F. / 3 - 6 ,dry,field,9,903,,4/20/22,,,,,13,,0,0,NA,,Y,ERNA-CO932-394-MESA-20_97,,17.1,1,,0,2,0,2,1,42.2,0,2,,,0,2,1,
CO8,ERNA-CO932-394-MESA-20,ERNA-CO932-394-MESA-20_59,15 - 20 Deg. F. / 3 - 6 ,dry,field,9,909,,4/20/22,,,,,6.4,9.8,1,1,1,,,,,33.1,1,,0,2,0,2,1,52.8,0,2,,,0,2,1,
CO8,ERNA-CO932-394-MESA-20,ERNA-CO932-394-MESA-20_39,15 - 20 Deg. F. / 3 - 6 ,dry,field,9,948,,4/20/22,,6/8/22,,49,5,,1,0,0,,,,,,0,,,,,,0,,,,0,,,,0,
CO8,ERNA-CO932-394-MESA-20,ERNA-CO932-394-MESA-20_03,15 - 20 Deg. F. / 3 - 6 ,dry,field,9,961,119,4/20/22,,,,,5.5,,0,0,NA,,Y,ERNA-CO932-394-MESA-20_03,,13.9,1,,0,2,0,2,1,20,0,2,,,0,2,1,
CO8,ERNA-CO932-394-MESA-20,ERNA-CO932-394-MESA-20_29,15 - 20 Deg. F. / 3 - 6 ,dry,field,9,988,,4/20/22,,,,,10.4,14.4,1,1,1,,,,,32.6,1,,0,2,0,2,1,60.7,0,2,,,0,2,1,
CO8,ERNA-CO932-394-MESA-20,ERNA-CO932-394-MESA-20_19,15 - 20 Deg. F. / 3 - 6 ,dry,field,9,1012,,4/20/22,,6/8/22,,49,12.5,,1,0,0,,,,,,0,,,,,,0,,,,0,,,,0,
CO8,ERNA-CO932-394-MESA-20,ERNA-CO932-394-MESA-20_30,15 - 20 Deg. F. / 3 - 6 ,wet,field,10,1021,,4/20/22,,,,,8.9,11.4,1,1,1,,,,,32.5,1,,0,2,0,2,1,67.9,0,2,,,0,2,1,
CO8,ERNA-CO932-394-MESA-20,ERNA-CO932-394-MESA-20_10,15 - 20 Deg. F. / 3 - 6 ,wet,field,10,1024,129,4/20/22,,,,,9.4,11.7,1,1,1,,,,,13,1,,0,2,0,2,1,25.1,0,2,,,0,2,1,
CO8,ERNA-CO932-394-MESA-20,ERNA-CO932-394-MESA-20_20,15 - 20 Deg. F. / 3 - 6 ,wet,field,10,1029,130,4/20/22,,7/19/22,,90,7.8,6.4,1,1,1,,,,,,0,,,,,,0,,,,0,,,,0,
CO8,ERNA-CO932-394-MESA-20,ERNA-CO932-394-MESA-20_40,15 - 20 Deg. F. / 3 - 6 ,wet,field,10,1032,,4/20/22,,,,,13.5,19.8,1,1,1,,,,,25.5,1,,0,2,0,2,1,49.7,0,2,,,0,2,1,
CO8,ERNA-CO932-394-MESA-20,ERNA-CO932-394-MESA-20_50,15 - 20 Deg. F. / 3 - 6 ,wet,field,10,1045,127,4/20/22,,7/19/22,,90,8.5,8.7,1,1,1,,,,,,0,,,,,,0,,,,0,,,,0,
CO8,ERNA-CO932-394-MESA-20,ERNA-CO932-394-MESA-20_60,15 - 20 Deg. F. / 3 - 6 ,wet,field,10,1105,134,4/20/22,9/9/22,,142,,14,18.2,1,1,1,,,,,38.6,1,,0,2,1,3,1,69.1,1,3,,,1,5,1,
NV1,ERNA-NV030-1024-INYO-14,ERNA-NV030-1024-INYO-14_31,20 - 25 Deg. F. / 6 - 12 ,dry,field,1,25,6,4/20/22,,,,,13.6,8.1,1,1,1,,,,,27.6,1,,0,2,0,2,1,43.6,0,2,,,0,2,1,Y
NV1,ERNA-NV030-1024-INYO-14,ERNA-NV030-1024-INYO-14_01,20 - 25 Deg. F. / 6 - 12 ,dry,field,1,26,,4/20/22,,,,,14.5,16.2,1,1,1,,,,,22.8,1,,0,2,0,2,1,43.3,0,2,,,0,2,1,Y
NV1,ERNA-NV030-1024-INYO-14,ERNA-NV030-1024-INYO-14_63,20 - 25 Deg. F. / 6 - 12 ,dry,field,1,71,,4/20/22,,,,,4.5,10.2,0,1,,,Y,ERNA-NV030-1024-INYO-14_63,,23,1,,0,2,0,2,1,30.1,0,2,,,0,2,1,Y
NV1,ERNA-NV030-1024-INYO-14,ERNA-NV030-1024-INYO-14_51,20 - 25 Deg. F. / 6 - 12 ,dry,field,1,76,,4/20/22,,,,,11.5,19.6,1,1,1,,,,,32.1,1,,0,2,0,2,1,48.7,0,2,,,0,2,1,Y
NV1,ERNA-NV030-1024-INYO-14,ERNA-NV030-1024-INYO-14_11,20 - 25 Deg. F. / 6 - 12 ,dry,field,1,87,,4/20/22,,,,,5.6,12,1,1,1,,,,,28.7,1,,0,2,0,2,1,46.8,0,2,,,0,2,1,Y
NV1,ERNA-NV030-1024-INYO-14,ERNA-NV030-1024-INYO-14_41,20 - 25 Deg. F. / 6 - 12 ,dry,field,1,98,,4/20/22,,,,,6.5,10.6,1,1,1,,,,,27.6,1,,0,2,0,2,1,43.5,0,2,,,0,2,1,Y
NV1,ERNA-NV030-1024-INYO-14,ERNA-NV030-1024-INYO-14_12,20 - 25 Deg. F. / 6 - 12 ,wet,field,2,117,,4/20/22,,,,,12.5,13.5,1,1,1,,,,,25.4,1,,0,2,0,2,1,40.7,0,2,,,0,2,1,Y
