Pop_code,Population,Treatment,Block,Code,seed_zone,ID,plant_date,death_date,flower_date,days_until_mortality,days_until_flowering,length_cm_20220531,survival_20220531,Notes,replaced_Y_N,replaced_with_20220606,length_cm 20220627,flowering_Y_N_20220627,phenology_20220627,survival_20220627,notes_20220627,flowering_Y_N_20220701,phenology_20220701,survival_20220701,notes_20220701,flowering_Y_N_20220705,phenology_20220705,num_infl_20220705,survival_20220705,notes_20220705,flowering_Y_N_20220713,phenology_20220713,num_infl_20220713,survival_20220713,notes_20220713,flowering_Y_N_20220718,phenology_20220718,num_infl_20220718,survival_20220718,notes_20220718,flowering_Y_N_20220725,phenology_20220725,num_infl_20220725,survival_20220725,notes_20220725,length_cm_20220801,survival_20220801,flowering_Y_N_20220801,phenology_20220801,num_inf_20220801,notes_20220801,flowering_Y_N_20220809,phenology_20220809,survival_20220809,flowering_Y_N_20220818,phenology_20220818,survival_20220818,notes,flowering_Y_N_20220829,phenology_20220829,survival_20220829,notes _20220829,bagged_20220829,flowering_Y_N_20220915,phenology_20220915,survival_20220915,num_inf_20220927,flowering_Y_N_20220927,phenology_20220927,survival_20220927,notes _20220927,Bagged,NumInf_coll_20220927,NumInf_coll_20221014,NumInf_coll_20221108
NM1,BOGR-NM080-67-CHAVES-16,wet,4,BOGR-NM080-67-CHAVES-16_19,15 - 20 Deg. F. / 3 - 6 ,941,5/12/22,,8/1/22,,81,11.6,1,,,,13.1,0,2,1,,0,2,1,,0,2,,1,,0,2,,1,,0,2,,1,,0,2,,1,,23.4,1,1,3,2,,1,3,1,1,3,1,,1,5,1,,,1,5,1,,1,6,1,,,,30,
NM1,BOGR-NM080-67-CHAVES-16,wet,4,BOGR-NM080-67-CHAVES-16_39,15 - 20 Deg. F. / 3 - 6 ,1003,5/12/22,6/27/22,,46,,11.6,1,,,,20.6,1,3,1,,1,3,1,,1,3,1,1,,1,3,3,1,5 buds,1,5,18,1,1 in fruit,1,5,28,1,1 still in fruit,34.5,1,1,3,55,,1,3,1,1,3,1,,1,6,1,,,1,6,1,,1,6,1,,,,,
NM1,BOGR-NM080-67-CHAVES-16,dry ,5,BOGR-NM080-67-CHAVES-16_40,15 - 20 Deg. F. / 3 - 6 ,1030,5/12/22,,7/18/22,,67,5.7,1,,,,14,0,2,1,,0,2,1,,0,2,,1,,0,2,,1,2 buds,1,3,4,1,,1,3,13,1,,31.4,1,1,3,29,,1,3,1,1,3,1,,1,3,1,,,1,3,1,,1,5,1,,,,,
NM1,BOGR-NM080-67-CHAVES-16,dry ,5,BOGR-NM080-67-CHAVES-16_20,15 - 20 Deg. F. / 3 - 6 ,1045,5/12/22,,8/9/22,,89,11.7,1,,,,12.9,0,2,1,,0,2,1,,0,2,,1,,0,2,,1,,0,2,,1,,0,2,,1,,24,1,0,2,,,1,3,1,1,3,1,,1,3,1,,,1,3,1,,1,5,1,,,,,
NM1,BOGR-NM080-67-CHAVES-16,dry ,5,BOGR-NM080-67-CHAVES-16_50,15 - 20 Deg. F. / 3 - 6 ,1063,5/12/22,,8/18/22,,98,11.8,1,,,,11.4,0,2,1,,0,2,1,,0,2,,1,,0,2,,1,,0,2,,1,,0,2,,1,,18,1,0,2,,,0,2,1,1,3,1,,1,3,1,,,1,3,1,,1,5,1,,,,,
NM1,BOGR-NM080-67-CHAVES-16,dry ,5,BOGR-NM080-67-CHAVES-16_30,15 - 20 Deg. F. / 3 - 6 ,1067,5/12/22,,8/18/22,,98,13.2,1,,,,11.4,0,2,1,,0,2,1,,0,2,,1,,0,2,,1,,0,2,,1,,0,2,,1,,23.9,1,0,2,,,0,2,1,1,3,1,,1,3,1,,,1,3,1,,1,3,1,,,,,
NM1,BOGR-NM080-67-CHAVES-16,dry ,5,BOGR-NM080-67-CHAVES-16_60,15 - 20 Deg. F. / 3 - 6 ,1079,5/12/22,,7/13/22,,62,12.3,1,,,,20.4,0,2,1,,0,2,1,,0,2,,1,,1,3,3,1,2 buds,1,3,9,1,,1,3,13,1,,32.4,1,1,3,22,,1,3,1,1,3,1,,1,5,1,,,1,5,1,,1,5,1,,,,,
NM1,BOGR-NM080-67-CHAVES-16,dry ,5,BOGR-NM080-67-CHAVES-16_10,15 - 20 Deg. F. / 3 - 6 ,1093,5/12/22,,8/18/22,,98,8.5,1,,,,13.7,0,2,1,,0,2,1,,0,2,,1,,0,2,,1,,0,2,,1,,0,2,,1,,35,1,0,2,,,0,2,1,1,3,1,,1,3,1,,,1,3,1,,1,3,1,,,,,
NM1,BOGR-NM080-67-CHAVES-16,wet,6,BOGR-NM080-67-CHAVES-16_31,15 - 20 Deg. F. / 3 - 6 ,19,5/12/22,,8/18/22,,98,5.7,1,,,,10.2,0,2,1,,0,2,1,,0,2,,1,,0,2,,1,,0,2,,1,,0,2,,1,,16,1,0,2,,,0,2,1,1,3,1,,1,3,1,,,1,3,1,,1,3,1,,y,,,
NM1,BOGR-NM080-67-CHAVES-16,wet,6,BOGR-NM080-67-CHAVES-16_41,15 - 20 Deg. F. / 3 - 6 ,35,5/12/22,,8/1/22,,81,7.6,1,,,,17.8,0,2,1,,0,2,1,,0,2,,1,,0,2,,1,,0,2,,1,,0,2,,1,,32.5,1,1,3,3,,1,3,1,1,3,1,,1,3,1,,,1,3,1,165,1,3,1,,,,,
NM1,BOGR-NM080-67-CHAVES-16,wet,6,BOGR-NM080-67-CHAVES-16_51,15 - 20 Deg. F. / 3 - 6 ,51,5/12/22,,7/18/22,,67,11.7,1,,,,21.5,0,2,1,,0,2,1,,0,2,,1,,0,2, ,1,2 buds,1,3,3,1,,1,3,9,1,,33.5,1,1,3,13,,1,3,1,1,6,1,,1,6,1,,,1,6,1,,1,6,1,,y,,,
NM1,BOGR-NM080-67-CHAVES-16,wet,6,BOGR-NM080-67-CHAVES-16_11,15 - 20 Deg. F. / 3 - 6 ,89,5/12/22,,7/18/22,,67,6.4,1,,,,20.1,0,2,1,,0,2,1,,0,2,,1,,0,2,,1,1 bud,1,3,1,1,1 bud,1,3,5,1,,32.1,1,1,3,7,,1,3,1,1,3,1,,1,5,1,,,1,5,1,105,1,5,1,,,,,
NM1,BOGR-NM080-67-CHAVES-16,wet,6,BOGR-NM080-67-CHAVES-16_21,15 - 20 Deg. F. / 3 - 6 ,109,5/12/22,,7/18/22,,67,7.5,1,,,,22.8,0,2,1,,0,2,1,,0,2,,1,,0,2,,1,,1,3,2,1,,1,3,3,1,,33.2,1,1,3,10,,1,3,1,1,5,1,,1,5,1,,,1,5,1,,1,5,1,,y,,,
NM1,BOGR-NM080-67-CHAVES-16,wet,6,BOGR-NM080-67-CHAVES-16_32,15 - 20 Deg. F. / 3 - 6 ,165,5/12/22,,7/18/22,,67,11.6,1,,,,19.4,0,2,1,,0,2,1,,0,2,,1,,0,2,,1,,1,3,7,1,6 buds,1,3,20,1,,39.3,1,1,3,28,,1,3,1,1,3,1,,1,5,1,,,1,5,1,150,1,5,1,,,,,
NM1,BOGR-NM080-67-CHAVES-16,dry ,7,BOGR-NM080-67-CHAVES-16_12,15 - 20 Deg. F. / 3 - 6 ,176,5/12/22,6/27/22,,46,,10.5,1,,,,19,1,3,1,,1,3,1,,1,3,1,1,,1,3,1,1,1 bud,1,3,5,1,1 bud,1,5,10,1,1 inf fruit,33,1,1,3,17,,1,3,1,1,3,1,,1,5,1,,,1,5,1,164,1,5,1,,,,,
NM1,BOGR-NM080-67-CHAVES-16,dry ,7,BOGR-NM080-67-CHAVES-16_42,15 - 20 Deg. F. / 3 - 6 ,195,5/12/22,,8/1/22,,81,13,1,,,,11.5,0,2,1,,0,2,1,,0,2,,1,,0,2,,1,,0,2,,1,,0,2,,1,,18.7,1,1,3,1,,1,3,1,1,3,1,,1,3,1,,,1,3,1,91,1,3,1,,,,,
NM1,BOGR-NM080-67-CHAVES-16,dry ,7,BOGR-NM080-67-CHAVES-16_52,15 - 20 Deg. F. / 3 - 6 ,219,5/12/22,,7/18/22,,67,7.9,1,,,,18.1,0,2,1,,0,2,1,,0,2,,1,,0,2,,1,,1,3,1,1,,1,3,1,1,,40.5,1,1,3,6,,1,3,1,1,3,1,,1,3,1,,,1,3,1,90,1,6,1,,,,,
NM1,BOGR-NM080-67-CHAVES-16,dry ,7,BOGR-NM080-67-CHAVES-16_22,15 - 20 Deg. F. / 3 - 6 ,224,5/12/22,,8/18/22,,98,8.2,1,,,,15,0,2,1,,0,2,1,,0,2,,1,,0,2,,1,,0,2,,1,,0,2,,1,,14.6,1,0,2,,,0,2,1,1,3,1,,1,3,1,,,1,3,1,24,1,3,1,,,,,
NM1,BOGR-NM080-67-CHAVES-16,dry ,7,BOGR-NM080-67-CHAVES-16_23,15 - 20 Deg. F. / 3 - 6 ,234,5/12/22,,7/25/22,,74,13,1,,,,8,0,2,1,,0,2,1,,0,2,,1,,0,2,,1,,0,2,,1,,1,3,4,1,,6.2,1,0,2,,,0,2,1,0,2,1,,0,2,1,,,0,2,1,,0,2,1,,,,,
NM1,BOGR-NM080-67-CHAVES-16,dry ,7,BOGR-NM080-67-CHAVES-16_43,15 - 20 Deg. F. / 3 - 6 ,286,5/12/22,,7/18/22,,67,6.6,1,,,,17.9,0,2,1,,0,2,1,,0,2,,1,,0,2,,1,,1,3,4,1,,1,3,10,1,,34.5,1,1,3,17,,1,3,1,1,3,1,,1,5,1,,,1,5,1,168,1,6,1,,,,,
NM1,BOGR-NM080-67-CHAVES-16,wet,8,BOGR-NM080-67-CHAVES-16_53,15 - 20 Deg. F. / 3 - 6 ,293,5/12/22,,7/25/22,,74,6,1,,,,22.1,0,2,1,,0,2,1,,0,2,,1,,0,2,,1,,0,2,,1,,1,3,3,1,,38.1,1,1,3,6,,1,3,1,1,3,1,,1,3,1,,,1,3,1,111,1,6,1,,,,,
NM1,BOGR-NM080-67-CHAVES-16,wet,8,BOGR-NM080-67-CHAVES-16_33,15 - 20 Deg. F. / 3 - 6 ,325,5/12/22,,7/18/22,,67,10.3,1,,,,16.1,0,2,1,,0,2,1,,0,2,,1,,0,2,,1,3 buds,1,3,8,1,,1,3,22,1,buds,26.5,1,1,3,40,,1,3,1,1,3,1,,1,3,1,,,1,3,1,271,1,3,1,,,,,
NM1,BOGR-NM080-67-CHAVES-16,wet,8,BOGR-NM080-67-CHAVES-16_13,15 - 20 Deg. F. / 3 - 6 ,337,5/12/22,,9/15/22,,126,,0,no plant ; replaced with az930-302-10_44 on 6/6. Check if plant 108 or 109 was replaced,Y,BOGR-AZ930-302-10_44,7,0,2,1,,0,2,1,,0,2,,1,,0,2,,1,,0,2,,1,,0,2,,1,,9.1,1,0,2,,,0,2,1,0,2,1,,0,2,1,,,1,3,1,5,1,3,1,,,,,
NM1,BOGR-NM080-67-CHAVES-16,wet,8,BOGR-NM080-67-CHAVES-16_54,15 - 20 Deg. F. / 3 - 6 ,377,5/12/22,,8/1/22,,81,8.3,1,,,,18.6,0,2,1,,0,2,1,,0,2,,1,,0,2,,1,,0,2,,1,,0,2,,1,,32.1,1,1,3,2,,1,3,1,1,3,1,,1,3,1,,,1,3,1,91,1,3,1,,,,,
NM1,BOGR-NM080-67-CHAVES-16,wet,8,BOGR-NM080-67-CHAVES-16_44,15 - 20 Deg. F. / 3 - 6 ,394,5/12/22,6/27/22,,46,,9.6,1,,,,13.8,1,3,1,,1,3,1,,1,3,1,1,,0,2,,1,,1,3,1,1,,1,3,1,1,,21.2,1,1,3,1,,1,5,1,1,6,1,,1,3,1,,,1,3,1,90,1,3,1,,,,,
NM1,BOGR-NM080-67-CHAVES-16,wet,8,BOGR-NM080-67-CHAVES-16_24,15 - 20 Deg. F. / 3 - 6 ,395,5/12/22,,8/1/22,,81,8.9,1,,,,24.2,0,2,1,,0,2,1,,0,2,,1,,0,2,,1,,0,2,,1,,0,2,,1,,37.5,1,1,3,1,,1,3,1,1,3,1,,1,3,1,,,1,3,1,58,1,3,1,,,,,
NM1,BOGR-NM080-67-CHAVES-16,dry ,9,BOGR-NM080-67-CHAVES-16_34,15 - 20 Deg. F. / 3 - 6 ,419,5/12/22,,8/29/22,,109,18.2,1,,,,17.8,0,2,1,,0,2,1,,0,2,,1,,0,2,,1,,0,2,,1,,0,2,,1,,26.7,1,0,2,,,0,2,1,0,2,1,,1,3,1,,,1,3,1,2,1,5,1,,,,,
NM1,BOGR-NM080-67-CHAVES-16,dry ,9,BOGR-NM080-67-CHAVES-16_14,15 - 20 Deg. F. / 3 - 6 ,433,5/12/22,,8/29/22,,109,16.5,1,,,,15.2,0,2,1,,0,2,1,,0,2,,1,,0,2,,1,,0,2,,1,,0,2,,1,,28.1,1,0,2,,,0,2,1,0,2,1,,1,3,1,,,1,3,1,18,1,3,1,,,,,
NM1,BOGR-NM080-67-CHAVES-16,dry ,9,BOGR-NM080-67-CHAVES-16_45,15 - 20 Deg. F. / 3 - 6 ,472,5/12/22,,8/1/22,,81,12,1,,,,16,0,2,1,,0,2,1,,0,2,,1,,0,2,,1,,0,2,,1,,0,2,,1,bud,31.8,1,1,3,4,,1,3,1,1,3,1,,1,3,1,,,1,3,1,211,1,3,1,,,,,
NM1,BOGR-NM080-67-CHAVES-16,dry ,9,BOGR-NM080-67-CHAVES-16_55,15 - 20 Deg. F. / 3 - 6 ,481,5/12/22,,8/29/22,,109,6,1,,,,13.9,0,2,1,,0,2,1,,0,2,,1,,0,2,,1,,0,2,,1,,0,2,,1,,17,1,0,2,,,0,2,1,0,2,1,,1,3,1,,,1,3,1,16,1,3,1,,,,,
NM1,BOGR-NM080-67-CHAVES-16,dry ,9,BOGR-NM080-67-CHAVES-16_25,15 - 20 Deg. F. / 3 - 6 ,548,5/12/22,,7/25/22,,74,6.9,1,,,,13.5,0,2,1,,0,2,1,,0,2,,1,,0,2,,1,,0,2,,1,,1,3,2,1,,24.6,1,1,6,16,,1,6,1,1,3,1,,1,5,1,,,1,5,1,59,1,5,1,,,,,
NM1,BOGR-NM080-67-CHAVES-16,dry ,9,BOGR-NM080-67-CHAVES-16_15,15 - 20 Deg. F. / 3 - 6 ,549,5/12/22,,8/1/22,,81,8.6,1,,,,12,0,2,1,,0,2,1,,0,2,,1,,0,2,,1,,0,2,,1,,0,2,,1,,20.3,1,1,3,1,,1,3,1,1,3,1,,1,3,1,,,1,3,1,42,1,3,1,,,,,
NM1,BOGR-NM080-67-CHAVES-16,wet,10,BOGR-NM080-67-CHAVES-16_35,15 - 20 Deg. F. / 3 - 6 ,567,5/12/22,,,,,6.4,1,,,,10.7,0,2,1,,0,2,1,,0,2,,1,,0,2,,1,,0,2,,1,,0,2,,1,,12.6,1,0,2,,,0,2,1,0,2,1,,0,2,1,,,0,2,1,,0,2,1,,,,,
